uid,age,sex,limit,User_age_range,User_interdate
9124,30,1,5.722768306732178,2,226
43965,30,1,5.292153835296631,2,155
81207,35,1,6.292054653167725,3,356
15438,30,2,6.153413772583008,2,179
80245,25,1,5.292153835296631,1,192
6916,30,1,6.292054653167725,2,224
39779,30,1,6.153413772583008,2,258
27118,25,1,5.292153835296631,1,223
65478,30,1,5.974677085876465,2,166
24137,35,1,5.722768306732178,3,301
88420,45,1,5.722768306732178,4,288
75453,30,1,5.722768306732178,2,164
45440,30,1,5.292153835296631,2,306
85096,25,1,5.292153835296631,1,254
35253,45,1,6.292054653167725,4,301
15318,35,1,6.292054653167725,3,323
36513,35,1,5.292153835296631,3,167
67917,25,1,5.974677085876465,1,226
76555,25,1,5.292153835296631,1,256
55072,30,2,5.974677085876465,2,204
41194,40,1,6.292054653167725,4,288
26487,25,1,5.722768306732178,1,364
19150,30,1,5.974677085876465,2,292
35012,35,1,5.974677085876465,3,167
27676,25,1,5.974677085876465,1,208
80637,25,1,6.292054653167725,1,314
9156,25,1,5.292153835296631,1,155
77034,30,2,5.974677085876465,2,303
67712,40,1,6.292054653167725,4,287
23513,30,1,5.722768306732178,2,230
55801,35,1,6.153413772583008,3,210
12933,35,1,5.722768306732178,3,307
65721,25,2,5.974677085876465,1,220
49340,35,1,5.722768306732178,3,282
54319,25,1,5.974677085876465,1,250
86221,30,1,5.974677085876465,2,349
23866,30,1,6.292054653167725,2,224
57937,35,1,5.292153835296631,3,307
12938,30,1,5.974677085876465,2,315
37655,30,1,5.292153835296631,2,182
12578,25,1,5.292153835296631,1,179
79712,35,1,6.292054653167725,3,230
2786,30,1,6.153413772583008,2,211
46412,30,1,5.974677085876465,2,225
10680,30,1,6.292054653167725,2,165
77477,30,2,6.292054653167725,2,300
30274,30,1,5.722768306732178,2,288
68315,35,2,5.292153835296631,3,295
33013,35,1,6.292054653167725,3,255
8529,40,2,6.153413772583008,4,327
72867,35,1,6.292054653167725,3,219
67627,30,1,5.974677085876465,2,180
65957,30,2,6.292054653167725,2,304
5858,40,1,5.974677085876465,4,307
70769,30,1,5.292153835296631,2,304
85300,35,1,6.292054653167725,3,279
354,25,1,6.292054653167725,1,161
90534,35,1,5.722768306732178,3,183
8148,35,1,6.292054653167725,3,349
22663,40,1,5.974677085876465,4,349
9914,35,2,5.974677085876465,3,298
89290,30,1,6.153413772583008,2,245
39793,35,1,6.292054653167725,3,307
23870,35,2,5.974677085876465,3,291
64442,40,2,5.974677085876465,4,179
79348,35,1,6.153413772583008,3,309
33157,35,1,5.974677085876465,3,246
14679,25,1,6.153413772583008,1,337
67735,45,1,5.974677085876465,4,306
53754,35,1,6.292054653167725,3,288
59227,35,1,6.292054653167725,3,174
62153,35,2,6.153413772583008,3,177
60341,30,1,5.974677085876465,2,306
83948,40,1,5.292153835296631,4,249
88691,25,1,5.292153835296631,1,252
40219,30,1,6.153413772583008,2,180
4439,35,1,6.292054653167725,3,163
5643,40,1,5.974677085876465,4,224
45635,30,1,5.722768306732178,2,229
76998,35,1,5.292153835296631,3,329
88104,30,2,5.722768306732178,2,224
49617,35,1,5.722768306732178,3,349
69660,50,1,5.974677085876465,4,246
72426,35,1,5.722768306732178,3,288
22112,35,1,6.292054653167725,3,163
13536,25,1,5.292153835296631,1,251
78587,40,1,6.292054653167725,4,338
45112,30,1,5.722768306732178,2,284
9158,30,1,5.292153835296631,2,245
46589,30,1,5.974677085876465,2,287
24663,40,1,5.974677085876465,4,288
60015,35,1,6.292054653167725,3,203
77992,40,1,6.292054653167725,4,354
85407,30,1,5.974677085876465,2,153
22187,30,1,5.722768306732178,2,248
37166,35,1,5.974677085876465,3,247
79415,30,1,6.292054653167725,2,185
85406,40,1,6.292054653167725,4,255
39132,30,1,5.722768306732178,2,166
20772,35,1,6.153413772583008,3,307
39956,30,1,5.974677085876465,2,311
54453,35,1,6.292054653167725,3,299
44964,35,1,6.153413772583008,3,351
90198,30,1,5.974677085876465,2,327
43635,25,2,5.722768306732178,1,173
12863,40,2,6.292054653167725,4,206
21551,30,1,5.974677085876465,2,228
58163,35,1,6.292054653167725,3,299
81686,35,1,6.292054653167725,3,321
7183,25,1,5.292153835296631,1,164
41358,30,1,5.974677085876465,2,229
18647,35,1,6.292054653167725,3,228
47825,25,2,5.722768306732178,1,168
44140,40,1,6.292054653167725,4,190
65666,30,1,5.292153835296631,2,221
21420,35,1,5.722768306732178,3,194
2400,30,1,5.292153835296631,2,307
22154,25,1,6.292054653167725,1,364
62416,30,1,6.292054653167725,2,195
62872,40,1,6.153413772583008,4,164
27404,50,1,5.722768306732178,4,282
74370,25,1,6.153413772583008,1,264
26974,35,1,5.974677085876465,3,258
63461,45,1,6.292054653167725,4,307
15239,25,1,5.974677085876465,1,251
31037,25,1,5.722768306732178,1,307
39043,45,1,6.153413772583008,4,297
5583,30,1,5.722768306732178,2,349
7297,35,1,6.292054653167725,3,198
90844,40,1,5.722768306732178,4,157
27155,30,2,5.292153835296631,2,298
84273,30,1,6.292054653167725,2,264
80481,30,1,6.292054653167725,2,211
14104,25,1,5.292153835296631,1,228
51433,25,1,5.292153835296631,1,175
74018,45,1,6.292054653167725,4,321
36126,40,1,6.292054653167725,4,167
31113,30,1,5.292153835296631,2,180
77064,25,1,5.292153835296631,1,208
24742,25,1,5.722768306732178,1,278
49979,30,1,6.292054653167725,2,246
47994,25,1,5.292153835296631,1,307
64290,30,1,5.974677085876465,2,208
54792,25,1,5.974677085876465,1,298
67785,30,1,6.292054653167725,2,253
65823,30,1,5.974677085876465,2,167
87749,25,1,5.292153835296631,1,216
74036,25,1,5.974677085876465,1,342
50462,30,1,6.292054653167725,2,288
64082,35,1,5.722768306732178,3,349
28660,25,1,5.974677085876465,1,172
42828,30,1,5.292153835296631,2,225
14844,25,2,5.292153835296631,1,258
58132,30,1,6.292054653167725,2,198
35795,25,2,5.292153835296631,1,219
35382,35,2,6.292054653167725,3,167
68372,40,2,6.153413772583008,4,306
63700,30,1,5.292153835296631,2,224
25161,25,1,6.153413772583008,1,200
55860,25,1,5.292153835296631,1,156
1573,30,1,6.292054653167725,2,349
66886,25,1,5.722768306732178,1,155
1489,45,1,5.722768306732178,4,183
45380,50,1,6.292054653167725,4,159
59890,30,1,6.153413772583008,2,167
32847,30,1,5.974677085876465,2,218
62067,40,1,6.153413772583008,4,307
65356,30,1,6.292054653167725,2,228
88582,30,1,6.292054653167725,2,225
71548,35,1,5.722768306732178,3,185
13336,30,1,5.722768306732178,2,336
84633,30,1,5.292153835296631,2,181
73116,30,2,6.153413772583008,2,193
23447,30,2,5.722768306732178,2,269
36765,40,1,5.722768306732178,4,311
52074,25,1,6.292054653167725,1,170
26834,35,1,5.292153835296631,3,167
28878,30,1,6.292054653167725,2,231
856,35,1,5.292153835296631,3,359
24630,35,1,6.153413772583008,3,361
51402,30,1,5.722768306732178,2,165
29722,30,1,5.722768306732178,2,226
45467,25,1,6.153413772583008,1,300
56246,25,1,5.974677085876465,1,225
20612,35,1,5.292153835296631,3,334
31718,30,1,6.292054653167725,2,159
69855,30,2,5.974677085876465,2,308
47464,30,1,6.153413772583008,2,202
90104,35,1,5.974677085876465,3,337
58128,35,1,5.974677085876465,3,167
67310,35,2,6.153413772583008,3,217
30579,35,1,6.292054653167725,3,260
47683,45,1,6.153413772583008,4,299
52041,30,1,6.292054653167725,2,167
36409,30,2,5.722768306732178,2,226
24345,35,1,5.974677085876465,3,349
56410,35,1,6.292054653167725,3,342
49002,35,1,5.974677085876465,3,336
33296,25,1,5.722768306732178,1,252
60111,30,1,5.974677085876465,2,294
60763,30,1,6.292054653167725,2,227
38989,30,1,6.153413772583008,2,277
14553,30,1,5.974677085876465,2,343
9468,35,1,5.292153835296631,3,167
85139,35,2,5.722768306732178,3,182
40946,45,1,6.292054653167725,4,349
76086,30,1,6.292054653167725,2,224
20652,30,2,5.722768306732178,2,211
17739,30,1,5.722768306732178,2,301
19479,50,1,6.292054653167725,4,206
75603,35,1,6.292054653167725,3,179
42417,35,2,6.292054653167725,3,304
26018,25,1,6.292054653167725,1,349
20603,30,1,5.292153835296631,2,299
32127,40,2,5.974677085876465,4,196
9813,35,1,6.153413772583008,3,287
28490,30,1,6.153413772583008,2,229
79846,35,1,6.292054653167725,3,297
11763,40,1,5.722768306732178,4,285
88178,35,2,5.722768306732178,3,179
42826,35,1,6.153413772583008,3,282
87653,30,1,6.153413772583008,2,173
24599,45,1,5.722768306732178,4,261
21800,30,1,5.722768306732178,2,333
87184,25,1,6.292054653167725,1,162
60539,35,1,5.974677085876465,3,248
1547,35,1,6.292054653167725,3,364
61572,40,1,5.974677085876465,4,260
40943,45,1,5.722768306732178,4,259
68677,35,1,5.974677085876465,3,351
83908,45,2,6.292054653167725,4,195
70354,45,1,6.153413772583008,4,307
52983,40,1,5.974677085876465,4,335
1433,45,1,5.974677085876465,4,255
68060,30,1,6.292054653167725,2,162
74607,30,1,5.974677085876465,2,217
50806,45,1,6.292054653167725,4,307
5899,30,1,5.292153835296631,2,254
1271,30,1,5.292153835296631,2,212
12318,25,1,6.292054653167725,1,168
31362,35,1,5.292153835296631,3,170
21038,40,1,6.292054653167725,4,154
54422,35,1,6.153413772583008,3,258
49951,30,1,5.722768306732178,2,211
16657,40,1,5.722768306732178,4,260
22851,25,1,5.292153835296631,1,179
2583,35,1,6.292054653167725,3,340
7121,25,1,6.153413772583008,1,229
35735,35,1,6.292054653167725,3,229
76119,35,1,6.292054653167725,3,160
12507,25,1,6.292054653167725,1,308
9768,30,1,6.292054653167725,2,176
53647,25,1,5.722768306732178,1,224
48298,30,1,6.153413772583008,2,258
46937,35,1,5.292153835296631,3,260
82429,35,1,5.722768306732178,3,307
16969,25,1,5.292153835296631,1,181
19806,35,2,5.722768306732178,3,278
87509,30,2,5.722768306732178,2,199
52355,25,1,6.292054653167725,1,156
40821,30,1,5.974677085876465,2,181
47284,25,1,5.292153835296631,1,181
22571,35,1,5.722768306732178,3,351
25608,30,1,5.722768306732178,2,329
89468,45,1,6.292054653167725,4,289
4882,35,1,5.974677085876465,3,197
11719,30,1,5.292153835296631,2,264
8259,25,1,5.292153835296631,1,169
17673,35,2,5.722768306732178,3,299
2344,30,2,5.292153835296631,2,161
78457,25,2,6.292054653167725,1,156
58100,30,1,5.292153835296631,2,211
41306,30,1,5.722768306732178,2,278
8961,40,1,5.974677085876465,4,173
18252,40,1,6.153413772583008,4,288
76806,25,1,5.722768306732178,1,215
70572,35,1,6.292054653167725,3,194
32060,30,2,5.722768306732178,2,277
59813,50,1,5.722768306732178,4,349
55678,35,1,6.292054653167725,3,166
67197,25,1,5.292153835296631,1,204
67112,25,1,5.722768306732178,1,360
453,30,1,5.974677085876465,2,327
62964,25,1,5.974677085876465,1,345
29411,30,2,5.292153835296631,2,246
18297,30,1,5.722768306732178,2,192
64419,35,1,6.153413772583008,3,278
11785,35,1,5.974677085876465,3,218
18694,30,1,6.153413772583008,2,252
55457,35,1,5.722768306732178,3,203
46542,30,1,5.292153835296631,2,251
27527,30,1,5.722768306732178,2,192
15737,30,1,5.722768306732178,2,335
18506,25,1,5.722768306732178,1,206
47680,30,1,5.292153835296631,2,225
49194,25,2,5.292153835296631,1,193
29319,30,1,5.722768306732178,2,246
27689,30,1,5.974677085876465,2,307
89284,35,1,5.722768306732178,3,263
30475,30,1,5.722768306732178,2,246
6157,35,1,6.292054653167725,3,161
13493,30,1,5.974677085876465,2,292
64440,30,1,5.974677085876465,2,257
75893,30,1,5.292153835296631,2,246
5392,30,2,5.292153835296631,2,167
45088,35,1,6.292054653167725,3,210
55969,40,1,5.722768306732178,4,330
2796,35,2,6.292054653167725,3,159
25604,30,1,6.292054653167725,2,307
36051,30,1,6.292054653167725,2,302
27684,25,1,5.722768306732178,1,329
55983,45,1,6.153413772583008,4,222
68443,25,2,5.974677085876465,1,304
56893,25,1,5.974677085876465,1,303
4052,35,2,5.974677085876465,3,331
79099,35,1,5.974677085876465,3,268
2642,35,1,6.292054653167725,3,200
36741,35,1,5.722768306732178,3,245
29720,35,1,6.292054653167725,3,191
90034,25,1,5.292153835296631,1,204
62999,40,1,6.153413772583008,4,302
23660,35,1,6.292054653167725,3,306
84982,40,1,5.722768306732178,4,288
69767,35,1,5.974677085876465,3,155
66493,30,1,6.292054653167725,2,197
45723,30,2,5.292153835296631,2,160
2644,40,1,6.292054653167725,4,248
12958,35,2,6.292054653167725,3,213
24091,35,2,6.292054653167725,3,246
74966,30,1,5.292153835296631,2,250
74353,25,1,5.722768306732178,1,350
86962,25,1,5.292153835296631,1,333
53493,30,2,6.153413772583008,2,219
60810,35,1,6.292054653167725,3,302
4259,30,1,6.153413772583008,2,336
19057,30,1,5.292153835296631,2,155
63227,25,1,6.292054653167725,1,162
82784,35,1,5.974677085876465,3,209
22251,45,1,5.292153835296631,4,225
13801,35,1,5.974677085876465,3,258
35694,35,2,5.722768306732178,3,255
37272,40,2,6.292054653167725,4,340
78227,35,1,5.722768306732178,3,326
20557,35,1,6.292054653167725,3,262
49335,30,1,5.292153835296631,2,279
31167,40,1,6.292054653167725,4,336
73244,30,1,5.974677085876465,2,307
57045,40,1,5.974677085876465,4,303
73498,25,2,5.292153835296631,1,171
12517,40,1,5.974677085876465,4,287
33395,35,1,6.292054653167725,3,348
41115,35,2,6.292054653167725,3,288
71580,50,1,5.292153835296631,4,225
88473,35,1,6.292054653167725,3,281
20236,40,2,6.292054653167725,4,254
87878,45,2,5.974677085876465,4,176
7009,45,1,6.292054653167725,4,230
14371,30,2,5.722768306732178,2,228
74475,35,1,6.292054653167725,3,218
22425,40,1,5.292153835296631,4,251
56094,40,1,5.974677085876465,4,336
45047,30,1,5.722768306732178,2,188
907,35,1,5.722768306732178,3,182
11784,30,2,5.974677085876465,2,230
32925,25,2,5.292153835296631,1,169
47800,30,1,6.292054653167725,2,305
29862,35,1,6.292054653167725,3,318
13966,30,1,5.974677085876465,2,159
64503,40,1,6.292054653167725,4,338
32804,30,1,5.722768306732178,2,230
20569,30,1,5.974677085876465,2,259
22199,30,1,6.292054653167725,2,224
27621,40,1,6.292054653167725,4,338
88172,30,1,5.722768306732178,2,258
48387,35,1,6.292054653167725,3,361
60127,30,1,5.292153835296631,2,216
59166,35,2,5.974677085876465,3,229
31853,35,1,6.292054653167725,3,160
53,25,1,5.292153835296631,1,229
43363,35,2,5.722768306732178,3,287
53154,35,1,5.722768306732178,3,222
55661,25,2,5.722768306732178,1,218
28028,40,1,6.153413772583008,4,281
56315,30,2,5.722768306732178,2,243
68116,35,1,5.974677085876465,3,335
45396,40,1,5.974677085876465,4,292
59339,40,1,6.292054653167725,4,160
46308,30,1,6.292054653167725,2,245
23492,30,1,6.153413772583008,2,224
67317,35,1,6.292054653167725,3,307
89640,35,1,5.974677085876465,3,224
4717,40,1,6.292054653167725,4,245
70674,30,2,5.722768306732178,2,225
21208,25,1,5.974677085876465,1,193
54520,30,1,5.292153835296631,2,297
56659,35,1,5.974677085876465,3,288
34786,25,1,6.292054653167725,1,167
60448,30,2,5.974677085876465,2,260
4404,30,2,5.292153835296631,2,224
83950,35,1,6.292054653167725,3,213
65587,25,1,5.292153835296631,1,224
57366,30,1,6.153413772583008,2,307
14106,35,1,6.292054653167725,3,162
55761,45,1,6.292054653167725,4,307
10105,30,2,5.292153835296631,2,303
41120,35,1,5.722768306732178,3,252
90031,40,1,6.153413772583008,4,261
9752,30,1,6.292054653167725,2,364
81848,35,1,6.153413772583008,3,307
51757,30,1,6.153413772583008,2,253
30312,30,1,5.292153835296631,2,210
2953,25,1,5.292153835296631,1,307
68147,30,1,5.722768306732178,2,280
19153,30,1,5.722768306732178,2,208
76332,25,1,5.974677085876465,1,225
52830,30,1,6.292054653167725,2,171
61701,40,1,6.292054653167725,4,327
14015,30,1,6.292054653167725,2,223
88144,30,1,6.153413772583008,2,278
13354,30,2,6.292054653167725,2,264
46723,25,1,5.292153835296631,1,197
45077,40,2,5.722768306732178,4,301
47990,30,1,5.974677085876465,2,167
8101,40,1,5.974677085876465,4,252
36179,50,1,5.974677085876465,4,260
54950,35,1,5.292153835296631,3,222
76542,30,1,5.974677085876465,2,245
71403,35,1,6.153413772583008,3,176
19361,25,1,6.292054653167725,1,194
85260,30,1,6.292054653167725,2,356
87104,35,1,6.153413772583008,3,255
47352,30,1,6.292054653167725,2,153
17683,30,1,5.974677085876465,2,348
35179,35,1,6.292054653167725,3,288
46340,25,1,5.292153835296631,1,205
84979,25,1,5.292153835296631,1,208
36095,25,1,5.292153835296631,1,190
37512,25,1,6.153413772583008,1,347
52208,30,1,5.292153835296631,2,208
78741,25,1,5.722768306732178,1,211
90648,25,1,5.292153835296631,1,262
81460,30,1,5.722768306732178,2,218
6554,25,1,5.292153835296631,1,208
39025,30,1,5.722768306732178,2,363
14070,35,2,5.292153835296631,3,254
12056,40,1,6.292054653167725,4,305
14365,25,1,5.292153835296631,1,194
33993,45,1,5.974677085876465,4,336
76723,35,1,6.292054653167725,3,224
40395,40,1,5.974677085876465,4,348
75552,25,1,5.722768306732178,1,304
56922,35,1,5.974677085876465,3,349
82311,25,1,5.722768306732178,1,155
9008,35,1,5.974677085876465,3,306
32312,25,1,5.292153835296631,1,264
50246,25,1,5.292153835296631,1,167
23256,30,1,5.974677085876465,2,156
72006,35,1,6.292054653167725,3,222
22278,45,1,5.974677085876465,4,159
51265,25,1,5.722768306732178,1,349
2594,30,2,6.153413772583008,2,252
16820,30,1,6.292054653167725,2,364
73239,30,1,5.974677085876465,2,307
32360,30,1,6.292054653167725,2,225
68440,30,2,6.292054653167725,2,212
22208,30,1,6.292054653167725,2,224
77743,30,1,5.722768306732178,2,332
86141,25,1,5.292153835296631,1,229
34010,35,1,6.292054653167725,3,168
56751,45,1,6.292054653167725,4,324
73085,25,1,5.722768306732178,1,211
54887,30,2,5.292153835296631,2,236
21694,30,1,5.974677085876465,2,349
55163,40,1,5.292153835296631,4,246
45950,25,2,6.292054653167725,1,204
40065,30,1,5.722768306732178,2,204
56864,30,1,5.292153835296631,2,231
68251,25,2,6.292054653167725,1,364
71494,50,1,6.153413772583008,4,246
62703,30,1,5.974677085876465,2,167
39886,35,1,6.292054653167725,3,199
14597,35,1,6.153413772583008,3,300
8513,35,1,5.722768306732178,3,193
16911,35,1,6.292054653167725,3,292
72449,25,1,5.292153835296631,1,168
79153,30,1,5.292153835296631,2,259
15708,30,1,5.292153835296631,2,181
84425,30,1,5.974677085876465,2,289
31321,30,2,6.153413772583008,2,288
89095,40,1,6.292054653167725,4,174
84314,45,1,5.974677085876465,4,163
74708,25,1,6.292054653167725,1,161
31655,30,1,6.153413772583008,2,294
90601,30,1,6.292054653167725,2,307
44236,35,1,5.974677085876465,3,224
9,40,1,6.292054653167725,4,339
65822,45,1,6.292054653167725,4,349
47254,30,1,5.722768306732178,2,290
64647,30,1,6.153413772583008,2,300
49127,30,2,5.974677085876465,2,286
62099,40,1,6.292054653167725,4,230
38200,45,1,5.722768306732178,4,259
43342,40,1,5.974677085876465,4,268
68906,45,1,5.722768306732178,4,349
74342,35,1,6.292054653167725,3,336
15600,35,2,5.722768306732178,3,275
65293,30,1,5.722768306732178,2,183
38015,25,1,5.722768306732178,1,260
8333,25,1,6.292054653167725,1,222
53513,35,1,6.292054653167725,3,351
48619,35,1,6.292054653167725,3,219
25588,40,1,6.292054653167725,4,206
60570,25,1,5.722768306732178,1,191
68764,25,1,6.292054653167725,1,159
45025,40,1,6.153413772583008,4,218
19364,25,1,5.292153835296631,1,181
39803,30,1,5.292153835296631,2,246
52048,40,1,6.292054653167725,4,190
39561,35,1,5.292153835296631,3,218
